STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,TPCP
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20081101,381,525
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20081201,99,109
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20090101,10,10
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20090201,20,40
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20090301,51,122
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20090401,201,551
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20090501,191,669
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20090601,160,658
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20090701,79,422
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20090801,99,301
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20090901,30,30
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20091001,810,2745
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20091101,79,114
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20091201,1100,1407
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20100101,51,101
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20100201,0,0
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20100301,221,353
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20100401,361,1224
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20100501,391,1539
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20100601,439,973
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20100701,399,578
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20100801,119,180
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20100901,51,177
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20101001,20,40
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20101101,211,558
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20101201,269,368
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20110101,991,991
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20110201,660,660
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20110301,71,101
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20110401,160,482
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20110501,310,1346
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20110601,130,378
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20110701,61,142
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20110801,89,220
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20110901,180,670
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20111001,940,2082
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20111101,109,461
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20111201,130,180
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20120101,0,0
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20120401,119,261
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20120501,681,1731
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20120601,160,355
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20120701,51,150
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20120801,330,746
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20120901,71,199
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20121001,391,975
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20121101,409,1726
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20121201,89,119
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20130101,79,84
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20130201,0,0
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20130301,701,1403
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20130401,201,543
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20130501,851,2858
GHCND:KE000063820,MOMBASA KE,55,-4.033,39.617,20130601,180,528
GHCND:KE000063661,KITALE KE,1875,1.016,35,19790101,231,637
GHCND:KE000063661,KITALE KE,1875,1.016,35,19790201,269,988
GHCND:KE000063661,KITALE KE,1875,1.016,35,19790301,109,390
GHCND:KE000063661,KITALE KE,1875,1.016,35,19790401,140,663
GHCND:KE000063661,KITALE KE,1875,1.016,35,19790501,500,2045
GHCND:KE000063661,KITALE KE,1875,1.016,35,19790601,500,1567
GHCND:KE000063661,KITALE KE,1875,1.016,35,19790701,130,646
GHCND:KE000063661,KITALE KE,1875,1.016,35,19790801,800,1487
GHCND:KE000063661,KITALE KE,1875,1.016,35,19790901,221,538
GHCND:KE000063661,KITALE KE,1875,1.016,35,19791001,160,458
GHCND:KE000063661,KITALE KE,1875,1.016,35,19791101,71,157
GHCND:KE000063661,KITALE KE,1875,1.016,35,19791201,221,286
GHCND:KE000063661,KITALE KE,1875,1.016,35,19800101,61,84
GHCND:KE000063661,KITALE KE,1875,1.016,35,19800201,20,25
GHCND:KE000063661,KITALE KE,1875,1.016,35,19800301,61,262
GHCND:KE000063661,KITALE KE,1875,1.016,35,19800401,399,531
GHCND:KE000063661,KITALE KE,1875,1.016,35,19800501,330,1070
GHCND:KE000063661,KITALE KE,1875,1.016,35,19800601,180,946
GHCND:KE000063661,KITALE KE,1875,1.016,35,19800701,351,881
GHCND:KE000063661,KITALE KE,1875,1.016,35,19800801,429,1344
GHCND:KE000063661,KITALE KE,1875,1.016,35,19800901,140,565
GHCND:KE000063661,KITALE KE,1875,1.016,35,19801001,89,163
GHCND:KE000063661,KITALE KE,1875,1.016,35,19801101,160,629
GHCND:KE000063661,KITALE KE,1875,1.016,35,19801201,89,150
GHCND:KE000063661,KITALE KE,1875,1.016,35,19810101,20,20
GHCND:KE000063661,KITALE KE,1875,1.016,35,19810201,3800,3820
GHCND:KE000063661,KITALE KE,1875,1.016,35,19810301,511,2013
GHCND:KE000063661,KITALE KE,1875,1.016,35,19810401,569,2009
GHCND:KE000063661,KITALE KE,1875,1.016,35,19810501,320,1081
GHCND:KE000063661,KITALE KE,1875,1.016,35,19810601,201,601
GHCND:KE000063661,KITALE KE,1875,1.016,35,19810701,211,1052
GHCND:KE000063661,KITALE KE,1875,1.016,35,19810801,170,896
GHCND:KE000063661,KITALE KE,1875,1.016,35,19810901,1059,2279
GHCND:KE000063661,KITALE KE,1875,1.016,35,19811001,211,1013
GHCND:KE000063661,KITALE KE,1875,1.016,35,19811101,170,328
GHCND:KE000063661,KITALE KE,1875,1.016,35,19811201,419,478
GHCND:KE000063661,KITALE KE,1875,1.016,35,19820101,41,64
GHCND:KE000063661,KITALE KE,1875,1.016,35,19820201,239,483
GHCND:KE000063661,KITALE KE,1875,1.016,35,19820301,51,121
GHCND:KE000063661,KITALE KE,1875,1.016,35,19820401,599,2004
GHCND:KE000063661,KITALE KE,1875,1.016,35,19820501,269,1326
GHCND:KE000063661,KITALE KE,1875,1.016,35,19820601,290,691
GHCND:KE000063661,KITALE KE,1875,1.016,35,19820701,140,1005
GHCND:KE000063661,KITALE KE,1875,1.016,35,19820801,201,1023
GHCND:KE000063661,KITALE KE,1875,1.016,35,19820901,109,312
GHCND:KE000063661,KITALE KE,1875,1.016,35,19821001,249,1189
GHCND:KE000063661,KITALE KE,1875,1.016,35,19821101,490,1824
GHCND:KE000063661,KITALE KE,1875,1.016,35,19821201,109,411
GHCND:KE000063661,KITALE KE,1875,1.016,35,19830101,140,251
GHCND:KE000063661,KITALE KE,1875,1.016,35,19830201,391,536
GHCND:KE000063661,KITALE KE,1875,1.016,35,19830301,30,70
GHCND:KE000063661,KITALE KE,1875,1.016,35,19830401,109,732
GHCND:KE000063661,KITALE KE,1875,1.016,35,19830501,569,2162
GHCND:KE000063661,KITALE KE,1875,1.016,35,19830601,521,1305
GHCND:KE000063661,KITALE KE,1875,1.016,35,19830701,269,1163
GHCND:KE000063661,KITALE KE,1875,1.016,35,19830801,239,1397
GHCND:KE000063661,KITALE KE,1875,1.016,35,19830901,259,797
GHCND:KE000063661,KITALE KE,1875,1.016,35,19831001,450,1640
GHCND:KE000063661,KITALE KE,1875,1.016,35,19831101,300,1328
GHCND:KE000063661,KITALE KE,1875,1.016,35,19831201,99,374
GHCND:KE000063661,KITALE KE,1875,1.016,35,19840101,3,6
GHCND:KE000063661,KITALE KE,1875,1.016,35,19840201,30,66
GHCND:KE000063661,KITALE KE,1875,1.016,35,19840301,140,276
GHCND:KE000063661,KITALE KE,1875,1.016,35,19840401,201,730
GHCND:KE000063661,KITALE KE,1875,1.016,35,19840501,239,939
GHCND:KE000063661,KITALE KE,1875,1.016,35,19840601,310,1242
GHCND:KE000063661,KITALE KE,1875,1.016,35,19840701,409,1221
GHCND:KE000063661,KITALE KE,1875,1.016,35,19840801,419,921
GHCND:KE000063661,KITALE KE,1875,1.016,35,19840901,221,882
GHCND:KE000063661,KITALE KE,1875,1.016,35,19841001,89,302
GHCND:KE000063661,KITALE KE,1875,1.016,35,19841101,531,995
GHCND:KE000063661,KITALE KE,1875,1.016,35,19841201,191,345
GHCND:KE000063661,KITALE KE,1875,1.016,35,19850101,130,195
GHCND:KE000063661,KITALE KE,1875,1.016,35,19850201,130,261
GHCND:KE000063661,KITALE KE,1875,1.016,35,19850301,409,855
GHCND:KE000063661,KITALE KE,1875,1.016,35,19850401,551,2242
GHCND:KE000063661,KITALE KE,1875,1.016,35,19850501,521,2860
GHCND:KE000063661,KITALE KE,1875,1.016,35,19850601,191,607
GHCND:KE000063661,KITALE KE,1875,1.016,35,19850701,191,790
GHCND:KE000063661,KITALE KE,1875,1.016,35,19850801,351,1169
GHCND:KE000063661,KITALE KE,1875,1.016,35,19850901,150,699
GHCND:KE000063661,KITALE KE,1875,1.016,35,19851001,89,293
GHCND:KE000063661,KITALE KE,1875,1.016,35,19851101,99,619
GHCND:KE000063661,KITALE KE,1875,1.016,35,19851201,20,28
GHCND:KE000063661,KITALE KE,1875,1.016,35,19860101,30,30
GHCND:KE000063661,KITALE KE,1875,1.016,35,19860201,51,168
GHCND:KE000063661,KITALE KE,1875,1.016,35,19860301,201,613
GHCND:KE000063661,KITALE KE,1875,1.016,35,19860401,551,2281
GHCND:KE000063661,KITALE KE,1875,1.016,35,19860501,130,734
GHCND:KE000063661,KITALE KE,1875,1.016,35,19860601,140,704
GHCND:KE000063661,KITALE KE,1875,1.016,35,19860701,239,967
GHCND:KE000063661,KITALE KE,1875,1.016,35,19860801,290,1124
GHCND:KE000063661,KITALE KE,1875,1.016,35,19860901,160,489
GHCND:KE000063661,KITALE KE,1875,1.016,35,19861001,150,530
GHCND:KE000063661,KITALE KE,1875,1.016,35,19861101,4239,4527
GHCND:KE000063661,KITALE KE,1875,1.016,35,19861201,51,109
GHCND:KE000063661,KITALE KE,1875,1.016,35,19870101,30,51
GHCND:KE000063661,KITALE KE,1875,1.016,35,19870201,221,672
GHCND:KE000063661,KITALE KE,1875,1.016,35,19870301,511,993
GHCND:KE000063661,KITALE KE,1875,1.016,35,19870401,279,925
GHCND:KE000063661,KITALE KE,1875,1.016,35,19870501,450,2532
GHCND:KE000063661,KITALE KE,1875,1.016,35,19870601,160,686
GHCND:KE000063661,KITALE KE,1875,1.016,35,19870701,3619,3941
GHCND:KE000063661,KITALE KE,1875,1.016,35,19870801,579,1749
GHCND:KE000063661,KITALE KE,1875,1.016,35,19870901,71,331
GHCND:KE000063661,KITALE KE,1875,1.016,35,19871001,269,659
GHCND:KE000063661,KITALE KE,1875,1.016,35,19871101,211,910
GHCND:KE000063661,KITALE KE,1875,1.016,35,19871201,201,220
GHCND:KE000063661,KITALE KE,1875,1.016,35,19880101,30,196
GHCND:KE000063661,KITALE KE,1875,1.016,35,19880201,160,421
GHCND:KE000063661,KITALE KE,1875,1.016,35,19880301,160,349
GHCND:KE000063661,KITALE KE,1875,1.016,35,19880401,269,1972
GHCND:KE000063661,KITALE KE,1875,1.016,35,19880501,231,1212
GHCND:KE000063661,KITALE KE,1875,1.016,35,19880601,201,852
GHCND:KE000063661,KITALE KE,1875,1.016,35,19880701,79,262
GHCND:KE000063661,KITALE KE,1875,1.016,35,19880801,290,1554
GHCND:KE000063661,KITALE KE,1875,1.016,35,19880901,300,1696
GHCND:KE000063661,KITALE KE,1875,1.016,35,19881001,279,1549
GHCND:KE000063661,KITALE KE,1875,1.016,35,19881101,51,142
GHCND:KE000063661,KITALE KE,1875,1.016,35,19881201,51,151
GHCND:KE000063661,KITALE KE,1875,1.016,35,19890101,61,71
GHCND:KE000063661,KITALE KE,1875,1.016,35,19890201,109,269
GHCND:KE000063661,KITALE KE,1875,1.016,35,19890301,231,1453
GHCND:KE000063661,KITALE KE,1875,1.016,35,19890401,640,1854
GHCND:KE000063661,KITALE KE,1875,1.016,35,19890501,531,2037
GHCND:KE000063661,KITALE KE,1875,1.016,35,19890601,320,593
GHCND:KE000063661,KITALE KE,1875,1.016,35,19890701,239,1438
GHCND:KE000063661,KITALE KE,1875,1.016,35,19890801,249,848
GHCND:KE000063661,KITALE KE,1875,1.016,35,19890901,160,941
GHCND:KE000063661,KITALE KE,1875,1.016,35,19891001,899,1908
GHCND:KE000063661,KITALE KE,1875,1.016,35,19891101,259,886
GHCND:KE000063661,KITALE KE,1875,1.016,35,19891201,201,500
GHCND:KE000063661,KITALE KE,1875,1.016,35,19900101,119,312
GHCND:KE000063661,KITALE KE,1875,1.016,35,19900201,351,1509
GHCND:KE000063661,KITALE KE,1875,1.016,35,19900301,439,866
GHCND:KE000063661,KITALE KE,1875,1.016,35,19900401,681,2057
GHCND:KE000063661,KITALE KE,1875,1.016,35,19900501,439,1073
GHCND:KE000063661,KITALE KE,1875,1.016,35,19900601,89,317
GHCND:KE000063661,KITALE KE,1875,1.016,35,19900701,221,663
GHCND:KE000063661,KITALE KE,1875,1.016,35,19900801,231,1042
GHCND:KE000063661,KITALE KE,1875,1.016,35,19900901,221,885
GHCND:KE000063661,KITALE KE,1875,1.016,35,19901001,140,440
GHCND:KE000063661,KITALE KE,1875,1.016,35,19901101,460,722
GHCND:KE000063661,KITALE KE,1875,1.016,35,19901201,130,338
GHCND:KE000063661,KITALE KE,1875,1.016,35,19910101,351,727
GHCND:KE000063661,KITALE KE,1875,1.016,35,19910201,61,137
GHCND:KE000063661,KITALE KE,1875,1.016,35,19910301,531,918
GHCND:KE000063661,KITALE KE,1875,1.016,35,19910401,4900,6163
GHCND:KE000063661,KITALE KE,1875,1.016,35,19910501,201,1000
GHCND:KE000063661,KITALE KE,1875,1.016,35,19910601,361,968
GHCND:KE000063661,KITALE KE,1875,1.016,35,19910701,391,1965
GHCND:KE000063661,KITALE KE,1875,1.016,35,19910801,269,1903
GHCND:KE000063661,KITALE KE,1875,1.016,35,19910901,160,378
GHCND:KE000063661,KITALE KE,1875,1.016,35,19911001,340,1379
GHCND:KE000063661,KITALE KE,1875,1.016,35,19911101,99,395
GHCND:KE000063661,KITALE KE,1875,1.016,35,19911201,20,58
GHCND:KE000063661,KITALE KE,1875,1.016,35,19920101,5,5
GHCND:KE000063661,KITALE KE,1875,1.016,35,19920201,41,106
GHCND:KE000063661,KITALE KE,1875,1.016,35,19920301,89,219
GHCND:KE000063661,KITALE KE,1875,1.016,35,19920401,361,1722
GHCND:KE000063661,KITALE KE,1875,1.016,35,19920501,211,722
GHCND:KE000063661,KITALE KE,1875,1.016,35,19920601,259,1131
GHCND:KE000063661,KITALE KE,1875,1.016,35,19920701,269,1484
GHCND:KE000063661,KITALE KE,1875,1.016,35,19920801,279,1278
GHCND:KE000063661,KITALE KE,1875,1.016,35,19920901,320,1709
GHCND:KE000063661,KITALE KE,1875,1.016,35,19921001,439,1456
GHCND:KE000063661,KITALE KE,1875,1.016,35,19921101,20,73
GHCND:KE000063661,KITALE KE,1875,1.016,35,19921201,30,30
GHCND:KE000063661,KITALE KE,1875,1.016,35,19930101,89,119
GHCND:KE000063661,KITALE KE,1875,1.016,35,19930201,99,99
GHCND:KE000063661,KITALE KE,1875,1.016,35,19930301,20,33
GHCND:KE000063661,KITALE KE,1875,1.016,35,19930401,79,265
GHCND:KE000063661,KITALE KE,1875,1.016,35,19930501,460,2051
GHCND:KE000063661,KITALE KE,1875,1.016,35,19930601,211,853
GHCND:KE000063661,KITALE KE,1875,1.016,35,19930701,310,1071
GHCND:KE000063661,KITALE KE,1875,1.016,35,19930801,170,1120
GHCND:KE000063661,KITALE KE,1875,1.016,35,19930901,521,1157
GHCND:KE000063661,KITALE KE,1875,1.016,35,19931001,160,605
GHCND:KE000063661,KITALE KE,1875,1.016,35,19931101,170,408
GHCND:KE000063661,KITALE KE,1875,1.016,35,19931201,130,220
GHCND:KE000063661,KITALE KE,1875,1.016,35,19940101,5,5
GHCND:KE000063661,KITALE KE,1875,1.016,35,19940201,61,96
GHCND:KE000063661,KITALE KE,1875,1.016,35,19940301,160,660
GHCND:KE000063661,KITALE KE,1875,1.016,35,19940401,419,1698
GHCND:KE000063661,KITALE KE,1875,1.016,35,19940501,249,1787
GHCND:KE000063661,KITALE KE,1875,1.016,35,19940601,409,1323
GHCND:KE000063661,KITALE KE,1875,1.016,35,19940701,351,1696
GHCND:KE000063661,KITALE KE,1875,1.016,35,19940801,1031,3028
GHCND:KE000063661,KITALE KE,1875,1.016,35,19940901,119,269
GHCND:KE000063661,KITALE KE,1875,1.016,35,19941001,140,464
GHCND:KE000063661,KITALE KE,1875,1.016,35,19941101,460,1790
GHCND:KE000063661,KITALE KE,1875,1.016,35,19941201,20,50
GHCND:KE000063661,KITALE KE,1875,1.016,35,19950101,109,112
GHCND:KE000063661,KITALE KE,1875,1.016,35,19950201,290,554
GHCND:KE000063661,KITALE KE,1875,1.016,35,19950301,391,1241
GHCND:KE000063661,KITALE KE,1875,1.016,35,19950401,221,1088
GHCND:KE000063661,KITALE KE,1875,1.016,35,19950501,391,1277
GHCND:KE000063661,KITALE KE,1875,1.016,35,19950601,899,2056
GHCND:KE000063661,KITALE KE,1875,1.016,35,19950701,170,1073
GHCND:KE000063661,KITALE KE,1875,1.016,35,19950801,269,935
GHCND:KE000063661,KITALE KE,1875,1.016,35,19950901,201,865
GHCND:KE000063661,KITALE KE,1875,1.016,35,19951001,211,1115
GHCND:KE000063661,KITALE KE,1875,1.016,35,19951101,231,1059
GHCND:KE000063661,KITALE KE,1875,1.016,35,19951201,51,121
GHCND:KE000063661,KITALE KE,1875,1.016,35,19960101,231,501
GHCND:KE000063661,KITALE KE,1875,1.016,35,19960201,279,410
GHCND:KE000063661,KITALE KE,1875,1.016,35,19960301,470,1381
GHCND:KE000063661,KITALE KE,1875,1.016,35,19960401,541,2135
GHCND:KE000063661,KITALE KE,1875,1.016,35,19960501,170,903
GHCND:KE000063661,KITALE KE,1875,1.016,35,19960601,1801,2357
GHCND:KE000063661,KITALE KE,1875,1.016,35,19960701,211,761
GHCND:KE000063661,KITALE KE,1875,1.016,35,19960801,391,1555
GHCND:KE000063661,KITALE KE,1875,1.016,35,19960901,231,1099
GHCND:KE000063661,KITALE KE,1875,1.016,35,19961001,119,488
GHCND:KE000063661,KITALE KE,1875,1.016,35,19961101,1920,2484
GHCND:KE000063661,KITALE KE,1875,1.016,35,19961201,5,10
GHCND:KE000063661,KITALE KE,1875,1.016,35,19970101,41,86
GHCND:KE000063661,KITALE KE,1875,1.016,35,19970201,0,0
GHCND:KE000063661,KITALE KE,1875,1.016,35,19970301,1290,2900
GHCND:KE000063661,KITALE KE,1875,1.016,35,19970401,531,2144
GHCND:KE000063661,KITALE KE,1875,1.016,35,19970501,221,1028
GHCND:KE000063661,KITALE KE,1875,1.016,35,19970601,391,1144
GHCND:KE000063661,KITALE KE,1875,1.016,35,19970701,541,1457
GHCND:KE000063661,KITALE KE,1875,1.016,35,19970801,221,612
GHCND:KE000063661,KITALE KE,1875,1.016,35,19970901,41,92
GHCND:KE000063661,KITALE KE,1875,1.016,35,19971001,231,1012
GHCND:KE000063661,KITALE KE,1875,1.016,35,19971101,191,1087
GHCND:KE000063661,KITALE KE,1875,1.016,35,19971201,201,776
GHCND:KE000063661,KITALE KE,1875,1.016,35,19980101,340,860
GHCND:KE000063661,KITALE KE,1875,1.016,35,19980201,439,581
GHCND:KE000063661,KITALE KE,1875,1.016,35,19980301,89,185
GHCND:KE000063661,KITALE KE,1875,1.016,35,19980401,330,1075
GHCND:KE000063661,KITALE KE,1875,1.016,35,19980501,211,1215
GHCND:KE000063661,KITALE KE,1875,1.016,35,19980601,460,1232
GHCND:KE000063661,KITALE KE,1875,1.016,35,19980701,160,974
GHCND:KE000063661,KITALE KE,1875,1.016,35,19980801,239,1168
GHCND:KE000063661,KITALE KE,1875,1.016,35,19980901,221,1021
GHCND:KE000063661,KITALE KE,1875,1.016,35,19981001,340,1171
GHCND:KE000063661,KITALE KE,1875,1.016,35,19981101,279,1065
GHCND:KE000063661,KITALE KE,1875,1.016,35,19981201,79,99
GHCND:KE000063661,KITALE KE,1875,1.016,35,19990401,79,79
GHCND:KE000063661,KITALE KE,1875,1.016,35,19990901,30,40
GHCND:KE000063661,KITALE KE,1875,1.016,35,19991001,579,2342
GHCND:KE000063661,KITALE KE,1875,1.016,35,19991101,30,118
GHCND:KE000063661,KITALE KE,1875,1.016,35,19991201,119,196
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000101,15,15
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000201,8,8
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000301,20,56
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000401,191,975
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000501,221,1627
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000601,191,538
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000701,239,1222
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000801,1920,2682
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000901,180,691
GHCND:KE000063661,KITALE KE,1875,1.016,35,20001001,399,1514
GHCND:KE000063661,KITALE KE,1875,1.016,35,20001101,99,446
GHCND:KE000063661,KITALE KE,1875,1.016,35,20001201,8,24
GHCND:KE000063661,KITALE KE,1875,1.016,35,20010101,140,231
GHCND:KE000063661,KITALE KE,1875,1.016,35,20010201,41,152
GHCND:KE000063661,KITALE KE,1875,1.016,35,20010301,419,813
GHCND:KE000063661,KITALE KE,1875,1.016,35,20010401,99,284
GHCND:KE000063661,KITALE KE,1875,1.016,35,20010501,460,1134
GHCND:KE000063661,KITALE KE,1875,1.016,35,20010601,470,1907
GHCND:KE000063661,KITALE KE,1875,1.016,35,20010701,391,1347
GHCND:KE000063661,KITALE KE,1875,1.016,35,20010801,191,991
GHCND:KE000063661,KITALE KE,1875,1.016,35,20010901,259,643
GHCND:KE000063661,KITALE KE,1875,1.016,35,20011001,269,1676
GHCND:KE000063661,KITALE KE,1875,1.016,35,20011101,381,1789
GHCND:KE000063661,KITALE KE,1875,1.016,35,20011201,5,5
GHCND:KE000063661,KITALE KE,1875,1.016,35,20020101,20,94
GHCND:KE000063661,KITALE KE,1875,1.016,35,20020201,10,18
GHCND:KE000063661,KITALE KE,1875,1.016,35,20020301,109,109
GHCND:KE000063661,KITALE KE,1875,1.016,35,20020401,371,1489
GHCND:KE000063661,KITALE KE,1875,1.016,35,20020501,269,833
GHCND:KE000063661,KITALE KE,1875,1.016,35,20020601,150,748
GHCND:KE000063661,KITALE KE,1875,1.016,35,20020701,41,82
GHCND:KE000063661,KITALE KE,1875,1.016,35,20020801,391,1421
GHCND:KE000063661,KITALE KE,1875,1.016,35,20020901,61,202
GHCND:KE000063661,KITALE KE,1875,1.016,35,20021001,439,1426
GHCND:KE000063661,KITALE KE,1875,1.016,35,20021101,99,236
GHCND:KE000063661,KITALE KE,1875,1.016,35,20021201,490,1358
GHCND:KE000063661,KITALE KE,1875,1.016,35,20030101,140,224
GHCND:KE000063661,KITALE KE,1875,1.016,35,20030201,0,0
GHCND:KE000063661,KITALE KE,1875,1.016,35,20030301,170,755
GHCND:KE000063661,KITALE KE,1875,1.016,35,20030401,800,2937
GHCND:KE000063661,KITALE KE,1875,1.016,35,20030501,239,1708
GHCND:KE000063661,KITALE KE,1875,1.016,35,20030601,211,1362
GHCND:KE000063661,KITALE KE,1875,1.016,35,20030701,310,1339
GHCND:KE000063661,KITALE KE,1875,1.016,35,20030801,300,1702
GHCND:KE000063661,KITALE KE,1875,1.016,35,20030901,20,73
GHCND:KE000063661,KITALE KE,1875,1.016,35,20031001,79,259
GHCND:KE000063661,KITALE KE,1875,1.016,35,20031101,79,476
GHCND:KE000063661,KITALE KE,1875,1.016,35,20031201,371,482
GHCND:KE000063661,KITALE KE,1875,1.016,35,20040101,119,284
GHCND:KE000063661,KITALE KE,1875,1.016,35,20040201,119,149
GHCND:KE000063661,KITALE KE,1875,1.016,35,20040301,150,221
GHCND:KE000063661,KITALE KE,1875,1.016,35,20040401,841,1526
GHCND:KE000063661,KITALE KE,1875,1.016,35,20040501,150,640
GHCND:KE000063661,KITALE KE,1875,1.016,35,20040601,221,362
GHCND:KE000063661,KITALE KE,1875,1.016,35,20040701,279,721
GHCND:KE000063661,KITALE KE,1875,1.016,35,20040801,460,1186
GHCND:KE000063661,KITALE KE,1875,1.016,35,20040901,71,306
GHCND:KE000063661,KITALE KE,1875,1.016,35,20041001,620,1138
GHCND:KE000063661,KITALE KE,1875,1.016,35,20041101,480,1364
GHCND:KE000063661,KITALE KE,1875,1.016,35,20041201,399,587
GHCND:KE000063661,KITALE KE,1875,1.016,35,20050101,391,434
GHCND:KE000063661,KITALE KE,1875,1.016,35,20050201,99,99
GHCND:KE000063661,KITALE KE,1875,1.016,35,20050301,89,210
GHCND:KE000063661,KITALE KE,1875,1.016,35,20050401,201,686
GHCND:KE000063661,KITALE KE,1875,1.016,35,20050501,2311,3578
GHCND:KE000063661,KITALE KE,1875,1.016,35,20050601,381,1023
GHCND:KE000063661,KITALE KE,1875,1.016,35,20050701,130,236
GHCND:KE000063661,KITALE KE,1875,1.016,35,20050801,259,881
GHCND:KE000063661,KITALE KE,1875,1.016,35,20050901,231,1059
GHCND:KE000063661,KITALE KE,1875,1.016,35,20051001,1920,2726
GHCND:KE000063661,KITALE KE,1875,1.016,35,20051101,246,485
GHCND:KE000063661,KITALE KE,1875,1.016,35,20051201,20,20
GHCND:KE000063661,KITALE KE,1875,1.016,35,20060101,61,96
GHCND:KE000063661,KITALE KE,1875,1.016,35,20060201,79,87
GHCND:KE000063661,KITALE KE,1875,1.016,35,20060301,310,1072
GHCND:KE000063661,KITALE KE,1875,1.016,35,20060401,201,551
GHCND:KE000063661,KITALE KE,1875,1.016,35,20060501,320,701
GHCND:KE000063661,KITALE KE,1875,1.016,35,20060601,150,468
GHCND:KE000063661,KITALE KE,1875,1.016,35,20060701,79,165
GHCND:KE000063661,KITALE KE,1875,1.016,35,20060801,351,1243
GHCND:KE000063661,KITALE KE,1875,1.016,35,20060901,521,1687
GHCND:KE000063661,KITALE KE,1875,1.016,35,20061001,439,1617
GHCND:KE000063661,KITALE KE,1875,1.016,35,20061101,300,1646
GHCND:KE000063661,KITALE KE,1875,1.016,35,20061201,61,130
GHCND:KE000063661,KITALE KE,1875,1.016,35,20070201,320,1093
GHCND:KE000063661,KITALE KE,1875,1.016,35,20070301,130,315
GHCND:KE000063661,KITALE KE,1875,1.016,35,20070401,211,455
GHCND:KE000063661,KITALE KE,1875,1.016,35,20070501,231,1174
GHCND:KE000063661,KITALE KE,1875,1.016,35,20070601,650,1433
